Date,MMWR_week,Location,Distributed,Administered,Admin_Per_100K,Recip_Administered,Administered_Dose1_Recip,Series_Complete_Yes,Additional_Doses,Second_Booster,Administered_Bivalent
06/25/2021,25,ME,1848690,1596920,118800,1608714,887753,813964,,,
06/25/2021,25,US,380222670,321199379,96748,321199379,178491147,151615554,,,
06/25/2021,25,MT,1106455,926031,86644,925957,506282,447293,,,
06/25/2021,25,MA,9703020,8738448,126782,8731899,4819034,4172198,,,
06/25/2021,25,UT,3211980,2808466,87601,2784897,1542876,1175399,,,
06/25/2021,25,GA,11117525,8222264,77441,8223984,4513660,3763180,,,
06/25/2021,25,MO,6092015,5044416,82191,4948359,2726245,2356053,,,
06/25/2021,25,OR,5616905,4474809,106095,4500746,2449650,2197094,,,
06/25/2021,25,AR,2827040,2206228,73107,2213025,1251436,1015919,,,
06/25/2021,25,WV,1884555,1400778,78162,1398217,771417,659263,,,
06/25/2021,25,VI,78510,77213,73761,74559,40694,34598,,,
12/30/2020,53,ID,66950,11674,653,0,0,0,,,
06/25/2021,25,AZ,8071900,6410375,88070,6297769,3574736,2874155,,,
06/25/2021,25,KY,4439345,3941892,88231,3963661,2193500,1904620,,,
06/25/2021,25,AK,829405,644782,88140,640533,352136,307888,,,
06/25/2021,25,NE,2079480,1847972,95532,1856520,993328,910632,,,
06/25/2021,25,RI,1504775,1260755,119011,1249157,679261,613144,,,
06/25/2021,25,AL,4783230,3308961,67486,3402941,1928903,1574934,,,
06/25/2021,25,VA2,6245680,5344890,0,5344890,2825196,2682189,,,
06/25/2021,25,CA,48895905,41985070,106258,41979774,23963889,19291403,,,
06/25/2021,25,MH,51300,32470,55587,32531,17790,15329,,,
06/25/2021,25,WA,9358465,8431761,110727,8424528,4613202,4074488,,,
06/25/2021,25,MI,11566580,9332321,93446,9528725,5105200,4636500,,,
06/25/2021,25,MN,6505650,5787557,102623,5819584,3191494,2857231,,,
06/25/2021,25,IH2,1753215,1434911,68893,1434911,797295,654745,,,
06/25/2021,25,WY,513875,418095,72240,409586,225313,196708,,,
06/25/2021,25,NH,1819350,1508085,110912,1543476,840340,750563,,,
06/25/2021,25,ID,1661540,1308467,73219,1312507,701688,634134,,,
06/25/2021,25,VA,10296365,9110842,106740,9127764,4996375,4340056,,,
06/25/2021,25,MP,72330,54560,95918,54605,28997,25969,,,
06/25/2021,25,AS,54030,46045,82682,46300,25471,20966,,,
06/25/2021,25,MD,8414550,6738086,111453,6774719,3686055,3299729,,,
06/25/2021,25,TX,31693015,25289039,87216,24595830,13819047,11671124,,,
06/25/2021,25,CT,4701935,4349056,121983,4346712,2369539,2121480,,,
06/25/2021,25,HI,1937060,1671068,118024,1676915,981675,727154,,,
06/25/2021,25,OH,12348225,10580678,90517,10453809,5606447,5149941,,,
06/25/2021,25,LA,4032580,3308560,71170,3242650,1758345,1587874,,,
06/25/2021,25,PR,4165170,3116304,97577,3148091,1816810,1420535,,,
06/25/2021,25,NY,23848345,21463780,110333,21391725,11560707,10277675,,,
06/25/2021,25,FL,24715535,20697309,96366,20410001,11386007,9597221,,,
06/25/2021,25,IL,14585235,12713403,100328,12846360,7439705,5681233,,,
06/25/2021,25,NV,3048120,2707225,87892,2676113,1494846,1258947,,,
06/25/2021,25,WI,6090295,5819695,99953,5778827,3101705,2812690,,,
12/30/2020,53,DD2,190550,54589,0,0,0,0,,,
06/24/2021,25,VA,10259795,9109659,106726,9125817,4995493,4338863,,,
06/24/2021,25,NV,3032630,2707121,87889,2675740,1494620,1258761,,,
06/24/2021,25,OK,3997450,3211318,81156,3159245,1751504,1484533,,,
06/24/2021,25,VA2,6245680,5341001,0,5341001,2823069,2679556,,,
06/24/2021,25,BP2,201190,193092,0,193092,105022,95181,,,
06/24/2021,25,RP,24600,24813,138566,25024,14163,12787,,,
06/24/2021,25,PR,4160590,3078320,96387,3110157,1798788,1399749,,,
06/24/2021,25,AK,828745,643516,87967,639345,351550,307246,,,
06/24/2021,25,WV,1879415,1397783,77995,1395283,769962,657655,,,
06/24/2021,25,CO,6981105,6089509,105744,6068341,3301856,2917366,,,
06/24/2021,25,KS,3060735,2451806,84159,2557029,1418185,1199784,,,
06/24/2021,25,TX,31589575,25215418,86962,24523382,13788548,11625904,,,
06/24/2021,25,NE,2074240,1844039,95328,1852566,991778,908147,,,
06/24/2021,25,SC,5258945,4103290,79695,4081104,2246962,1931587,,,
06/24/2021,25,WA,9332975,8408738,110425,8401481,4603331,4060008,,,
06/24/2021,25,IL,14549385,12680771,100071,12813426,7424130,5663008,,,
06/24/2021,25,MN,6488930,5775732,102413,5807896,3186843,2849697,,,
06/24/2021,25,RI,1502205,1258124,118763,1246646,678329,611525,,,
06/24/2021,25,AR,2818400,2200842,72929,2207626,1248617,1013056,,,
06/24/2021,25,VI,78510,76870,73433,74217,40525,34412,,,
06/24/2021,25,GA,11091725,8221814,77437,8222826,4513062,3762566,,,
06/24/2021,25,MS,2644985,1879230,63143,1883953,1063172,868653,,,
06/24/2021,25,NH,1818180,1501636,110438,1536346,839146,746481,,,
06/24/2021,25,OH,12322305,10557313,90318,10430241,5597552,5135111,,,
06/24/2021,25,MT,1103295,924481,86499,924449,505565,446426,,,
06/24/2021,25,MD,8383770,6719727,111149,6756557,3679187,3288245,,,
06/24/2021,25,US,379248700,320687205,96594,320687205,178331677,151252034,,,
06/24/2021,25,AL,4769800,3308713,67481,3402464,1928656,1574676,,,
06/24/2021,25,MO,6070775,5033569,82014,4937587,2720906,2350035,,,
06/24/2021,25,DD2,5396080,4024448,0,4024448,2334155,1740071,,,
06/24/2021,25,ME,1845750,1594846,118645,1606853,887078,812689,,,
12/30/2020,53,GU,13000,2118,1278,0,0,0,,,
06/24/2021,25,SD,955505,811591,91741,815666,443450,396626,,,
06/24/2021,25,IA,3437745,3004010,95212,3000386,1610201,1491517,,,
06/24/2021,25,ND,710060,637216,83617,606121,331869,292840,,,
06/24/2021,25,TN,6265390,5189585,75991,5090401,2809106,2370814,,,
06/24/2021,25,FL,24639665,20612298,95971,20326566,11351820,9545070,,,
06/24/2021,25,NC,11607900,8565156,81666,8517490,4706989,4075959,,,
06/24/2021,25,NY,23769795,21412026,110067,21341676,11540775,10245202,,,
06/24/2021,25,IN,6633900,5513454,81897,5484932,2967689,2643394,,,
06/24/2021,25,AZ,8041530,6394880,87857,6282451,3567569,2865109,,,
06/24/2021,25,HI,1935230,1668004,117808,1673751,980509,725008,,,
06/24/2021,25,MA,9663570,8721461,126535,8715292,4812795,4161157,,,
06/24/2021,25,VT,912910,842306,134987,825827,457658,403019,,,
06/24/2021,25,DE,1270635,1015607,104297,993049,559891,470185,,,
06/24/2021,25,WI,6076435,5808243,99756,5767346,3097135,2805172,,,
06/24/2021,25,DC,1056305,848202,120185,762285,427158,359956,,,
12/30/2020,53,GA,406450,52095,491,0,0,0,,,
06/24/2021,25,GU,215770,181112,109256,181301,98879,85186,,,
06/24/2021,25,WY,513455,415449,71783,407183,224440,195677,,,
06/24/2021,25,LA,4018520,3295157,70882,3229592,1751835,1580796,,,
06/24/2021,25,CT,4687585,4339850,121725,4337580,2365490,2115931,,,
06/24/2021,25,UT,3209140,2808430,87600,2784689,1542739,1175281,,,
06/24/2021,25,LTC,63616915,7884473,0,0,0,0,,,
06/24/2021,25,AS,54030,45749,82151,46003,25321,20792,,,
06/24/2021,25,MH,51300,32470,55587,32529,17788,15329,,,
06/24/2021,25,PA,15546445,13715484,107136,13759621,7965701,6256420,,,
06/24/2021,25,ID,1660020,1306006,73081,1309996,700444,632531,,,
06/24/2021,25,NJ,11448745,9999545,112580,10280533,5720796,4908804,,,
06/24/2021,25,MP,72330,54235,95347,54280,28858,25780,,,
06/24/2021,25,FM,78800,49450,47712,49767,29361,24479,,,
06/24/2021,25,IH2,1753215,1432244,68765,1432244,796062,653134,,,
06/24/2021,25,OR,5615785,4463557,105828,4489696,2444867,2190389,,,
06/24/2021,25,MI,11554450,9313318,93256,9509278,5097485,4624503,,,
12/30/2020,53,SC,156125,48264,937,0,0,0,,,
06/24/2021,25,CA,48798865,41839888,105891,41835273,23892051,19213533,,,
06/24/2021,25,NM,2351115,2310853,110207,2334421,1281992,1108356,,,
06/24/2021,25,KY,4426955,3932696,88026,3954542,2189295,1899172,,,
06/23/2021,25,CO,6976105,6071606,105433,6050648,3294321,2906587,,,
06/23/2021,25,BP2,201190,192726,0,192726,104879,94895,,,
06/23/2021,25,WV,1878455,1394096,77789,1391583,768026,655683,,,
06/23/2021,25,SC,5254865,4093480,79505,4071401,2241801,1926821,,,
06/23/2021,25,UT,3207860,2796573,87230,2773327,1536370,1169792,,,
06/23/2021,25,DE,1268115,1013485,104079,990969,558972,468987,,,
06/23/2021,25,ND,709860,636040,83463,604980,331386,292099,,,
06/23/2021,25,GU,215770,181012,109196,181199,98810,85137,,,
06/23/2021,25,AR,2818120,2195931,72766,2202792,1246153,1010488,,,
06/23/2021,25,MI,11541970,9297932,93102,9493418,5090307,4615434,,,
06/23/2021,25,RP,24600,24813,138566,25012,14157,12781,,,
06/23/2021,25,VA,10251475,9081565,106397,9098028,4984652,4321178,,,
06/23/2021,25,MH,51300,32470,55587,32529,17788,15329,,,
06/23/2021,25,VA2,6245680,5336943,0,5336943,2821006,2676721,,,
06/23/2021,25,MP,72330,53953,94851,53996,28708,25641,,,
06/23/2021,25,IL,14546265,12652123,99845,12784542,7408793,5648404,,,
06/23/2021,25,MA,9659030,8703696,126278,8697441,4804562,4150849,,,
06/23/2021,25,NY,23732875,21347133,109734,21277054,11512826,10205498,,,
06/23/2021,25,CT,4685145,4331322,121486,4329020,2361400,2111110,,,
06/23/2021,25,IN,6630520,5499982,81696,5471575,2961570,2636055,,,
06/23/2021,25,NE,2073420,1804632,93291,1813276,975970,885362,,,
06/23/2021,25,MO,6069155,5021947,81825,4925906,2715401,2343247,,,
06/23/2021,25,LA,4018000,3287166,70710,3221739,1747816,1576299,,,
06/23/2021,25,GA,11073185,8220593,77426,8220926,4512103,3761490,,,
06/23/2021,25,ME,1840710,1592049,118437,1604123,886042,810878,,,
06/23/2021,25,NC,11604480,8547987,81502,8500093,4698706,4065339,,,
06/23/2021,25,AZ,8032030,6381113,87668,6268735,3559571,2858120,,,
06/23/2021,25,DD2,5395230,4002834,0,4002834,2323965,1727527,,,
06/23/2021,25,MD,8377430,6699439,110814,6736384,3671489,3275500,,,
06/23/2021,25,OH,12310185,10536359,90138,10409425,5589236,5122468,,,
06/23/2021,25,PR,4153490,3059576,95801,3091326,1789658,1389576,,,
06/23/2021,25,ID,1658120,1305952,73078,1309771,700309,632400,,,
06/23/2021,25,TX,31538265,25148409,86731,24458152,13760302,11585706,,,
06/23/2021,25,IH2,1748615,1429554,68636,1429554,794702,651686,,,
06/23/2021,25,FL,24637205,20557965,95718,20272557,11322985,9517132,,,
06/23/2021,25,OK,3996950,3205110,80999,3153154,1748552,1481117,,,
06/23/2021,25,OR,5611905,4455064,105627,4481139,2441267,2185102,,,
06/23/2021,25,WY,513155,415356,71767,407016,224342,195587,,,
06/23/2021,25,NV,3031170,2701087,87693,2669721,1491518,1255294,,,
06/23/2021,25,WI,6074395,5797095,99565,5756302,3091916,2798742,,,
06/23/2021,25,MN,6486300,5765654,102235,5797963,3182430,2843767,,,
06/23/2021,25,RI,1501785,1254789,118448,1243353,677042,609441,,,
06/23/2021,25,NH,1814540,1501120,110400,1535803,838888,746189,,,
06/23/2021,25,VI,78510,76592,73168,73942,40365,34283,,,
06/23/2021,25,DC,1056005,846481,119941,760475,426224,359031,,,
06/23/2021,25,CA,48734085,41735332,105626,41730647,23835449,19160019,,,
06/23/2021,25,KS,3059355,2447569,84013,2552855,1416172,1197461,,,
06/23/2021,25,FM,78800,49254,47523,49571,29206,24317,,,
06/23/2021,25,MS,2644585,1879002,63135,1883513,1062892,868456,,,
06/23/2021,25,PA,15508345,13679110,106851,13723557,7949302,6235274,,,
06/23/2021,25,VT,912630,841409,134844,824978,457301,402448,,,
06/23/2021,25,KY,4419415,3922135,87789,3944021,2185279,1892207,,,
06/23/2021,25,NM,2350875,2300113,109695,2323774,1277559,1102629,,,
06/23/2021,25,US,378882200,319872053,96348,319872053,177948892,150787303,,,
06/23/2021,25,IA,3435135,2999203,95060,2995539,1607868,1488664,,,
06/23/2021,25,NJ,11434225,9969179,112238,10249788,5707588,4890012,,,
06/23/2021,25,SD,954505,810378,91603,814443,442843,395925,,,
06/23/2021,25,AK,828205,642096,87773,637946,350776,306410,,,
06/23/2021,25,AS,54030,45335,81407,45601,25105,20561,,,
06/23/2021,25,WA,9324785,8385041,110114,8378003,4593109,4045845,,,
12/30/2020,53,VI,4925,694,663,0,0,0,,,
06/23/2021,25,AL,4767580,3298895,67281,3392453,1922707,1570452,,,
06/23/2021,25,LTC,62826035,7882491,0,0,0,0,,,
06/23/2021,25,HI,1934430,1665644,117641,1671302,979569,723339,,,
06/23/2021,25,TN,6263490,5178561,75830,5079921,2803791,2365844,,,
06/23/2021,25,MT,1102675,922847,86346,922851,504711,445542,,,
06/22/2021,25,FL,24598425,20516373,95524,20231123,11302856,9493764,,,
06/22/2021,25,KY,4416705,3916111,87654,3937969,2182404,1888620,,,
06/22/2021,25,RP,24600,24699,137929,24898,14129,12667,,,
06/22/2021,25,AZ,8027030,6370509,87522,6258190,3554332,2852375,,,
06/22/2021,25,MH,51300,32470,55587,32529,17788,15329,,,
06/22/2021,25,AK,828205,641457,87685,637366,350473,306072,,,
06/22/2021,25,WY,513015,414810,71672,406436,224025,195259,,,
06/22/2021,25,DC,1054415,845387,119786,759367,425695,358432,,,
06/22/2021,25,US,379446660,319223844,96153,319223844,177635067,150424675,,,
06/22/2021,25,ME,1840150,1590298,118307,1602411,885368,809799,,,
06/22/2021,25,VA,10234965,9057681,106118,9074560,4974473,4307288,,,
06/22/2021,25,VI,78510,76244,72835,73574,40243,34033,,,
06/22/2021,25,KS,3059115,2444023,83892,2549244,1414574,1195293,,,
06/22/2021,25,MS,2644245,1876189,63041,1880658,1061406,866979,,,
06/22/2021,25,MD,8367100,6682055,110526,6718737,3663387,3265050,,,
06/22/2021,25,LTC,62772565,7880605,0,0,0,0,,,
06/22/2021,25,AR,2817700,2191813,72629,2198718,1244203,1008252,,,
06/22/2021,25,RI,1497955,1252559,118237,1241154,676063,608186,,,
06/22/2021,25,MO,6064185,5013654,81690,4917642,2711600,2338257,,,
06/22/2021,25,WA,9315915,8360146,109787,8353358,4582086,4030746,,,
06/22/2021,25,CA,48682075,41639567,105384,41635033,23787425,19106214,,,
06/22/2021,25,AL,4759120,3291351,67127,3384728,1918334,1566908,,,
06/22/2021,25,IL,14540175,12629554,99666,12761866,7397909,5636577,,,
06/22/2021,25,NJ,11420875,9949593,112017,10229677,5697232,4879364,,,
06/22/2021,25,NH,1813270,1500723,110371,1535393,838646,746009,,,
06/22/2021,25,CO,6971685,6056591,105172,6035792,3288025,2897391,,,
06/22/2021,25,MN,6483630,5758295,102104,5790804,3179283,2839353,,,
06/22/2021,25,MP,72330,53505,94063,53546,28502,25388,,,
06/22/2021,25,NY,23649685,21301120,109497,21231210,11493038,10178064,,,
06/22/2021,25,NV,3029350,2696755,87553,2665352,1489557,1252492,,,
06/22/2021,25,OR,5610035,4445687,105405,4471777,2437641,2178921,,,
06/22/2021,25,CT,4679635,4325425,121321,4323009,2358724,2107541,,,
06/22/2021,25,NC,11596380,8534919,81377,8486073,4691299,4057362,,,
06/22/2021,25,MA,9638840,8690573,126087,8684144,4799195,4142425,,,
06/22/2021,25,OH,12303385,10519985,89998,10393199,5582498,5112670,,,
06/22/2021,25,LA,4013040,3281534,70589,3216185,1745077,1572948,,,
06/22/2021,25,GU,215770,180969,109170,181156,98793,85098,,,
06/22/2021,25,MI,11540150,9285546,92978,9480593,5084444,4608073,,,
06/22/2021,25,UT,3203790,2796552,87230,2773184,1536281,1169726,,,
06/22/2021,25,OK,3996850,3200525,80883,3148655,1746376,1478500,,,
06/22/2021,25,ID,1657740,1303710,72953,1307530,699195,631014,,,
06/22/2021,25,HI,1930930,1662911,117448,1668500,978494,721474,,,
06/22/2021,25,SC,5243315,4043988,78544,4024377,2212930,1908149,,,
06/22/2021,25,ND,709360,635417,83381,604361,331045,291720,,,
06/22/2021,25,DE,1267835,1011994,103926,989466,558318,468110,,,
06/22/2021,25,NE,2070880,1801883,93149,1810466,975024,883644,,,
06/22/2021,25,WV,1878315,1393244,77742,1390576,767607,655022,,,
06/22/2021,25,AS,54030,45335,81407,45601,25105,20561,,,
06/22/2021,25,VA2,6245680,5334064,0,5334064,2819379,2674806,,,
06/22/2021,25,IH2,1748415,1427296,68527,1427296,793641,650366,,,
06/22/2021,25,SD,954505,809311,91483,813392,442228,395412,,,
06/22/2021,25,TX,31485795,25095675,86549,24406116,13733578,11558001,,,
06/22/2021,25,WI,6072885,5789766,99439,5749028,3088567,2794260,,,
06/22/2021,25,IA,3428935,2995797,94952,2992129,1606401,1486467,,,
06/22/2021,25,PA,15500085,13651077,106632,13695687,7934904,6220429,,,
06/22/2021,25,TN,7259850,5168874,75688,5070574,2799356,2361149,,,
06/22/2021,25,VT,912630,840948,134770,824488,457072,402130,,,
06/22/2021,25,DD2,5394830,3992398,0,3992398,2319208,1721067,,,
06/22/2021,25,BP2,200890,192653,0,192653,104851,94851,,,
06/22/2021,25,FM,78800,48888,47170,49204,28874,24143,,,
06/22/2021,25,IN,6627890,5490692,81558,5462293,2956811,2631397,,,
06/22/2021,25,MT,1102395,921925,86260,921948,504275,445020,,,
06/22/2021,25,GA,11054215,8220179,77422,8219815,4511414,3760962,,,
06/22/2021,25,NM,2350215,2297419,109566,2321059,1276470,1100922,,,
06/22/2021,25,PR,4152450,3043528,95298,3075233,1782941,1379945,,,
06/21/2021,25,MT,1102395,921549,86225,921550,504087,444781,,,
06/21/2021,25,WY,513015,413169,71389,404850,223322,194322,,,
06/21/2021,25,DC,1053315,844373,119642,758203,425069,357817,,,
06/21/2021,25,MN,6479520,5754966,102045,5787461,3177946,2837275,,,
06/21/2021,25,MI,11523660,9277147,92894,9471964,5081095,4602901,,,
06/21/2021,25,RP,24600,24408,136304,24607,13844,12523,,,
06/21/2021,25,LA,4012140,3278754,70529,3213370,1743718,1571377,,,
06/21/2021,25,IA,3425225,2993465,94878,2989630,1605480,1484804,,,
06/21/2021,25,MH,51300,32470,55587,32529,17788,15329,,,
06/21/2021,25,NH,1806250,1500484,110353,1535106,838484,745875,,,
06/21/2021,25,OH,12291785,10509262,89907,10382402,5579271,5104871,,,
06/21/2021,25,GA,11051315,8100255,76292,8101773,4456062,3696341,,,
06/21/2021,25,HI,1925920,1661877,117375,1667380,977916,720874,,,
06/21/2021,25,AK,825625,641221,87653,637135,350345,305948,,,
06/21/2021,25,KS,3057805,2442071,83825,2547334,1413782,1194155,,,
06/21/2021,25,NJ,11412635,9893949,111391,10175017,5670194,4849487,,,
06/21/2021,25,FM,78800,48425,46723,48741,28558,23809,,,
06/21/2021,25,IN,6615380,5486097,81490,5457751,2954580,2628986,,,
06/21/2021,25,UT,3196670,2759165,86064,2737375,1518122,1150611,,,
06/21/2021,25,PA,15473895,13631788,106482,13676476,7925876,6209491,,,
06/21/2021,25,WV,1878315,1391862,77664,1389143,766983,654167,,,
06/21/2021,25,US,379003410,318576441,95958,318576441,177342954,150046006,,,
06/21/2021,25,AL,4758560,3285448,67006,3378424,1915122,1563573,,,
06/21/2021,25,SC,5238505,4039136,78449,4019018,2210880,1904884,,,
06/21/2021,25,IH2,1747615,1427093,68518,1427093,793538,650263,,,
12/30/2020,53,DC,26900,11370,1611,0,0,0,,,
06/21/2021,25,CA,48577915,41584951,105246,41579433,23762317,19073838,,,
06/21/2021,25,CT,4678675,4320717,121188,4318174,2356772,2104399,,,
06/21/2021,25,MO,6064045,5009706,81625,4913601,2709824,2335942,,,
06/21/2021,25,MP,72330,53001,93177,53042,28279,25105,,,
06/21/2021,25,CO,6963445,6046139,104991,6025404,3283705,2891061,,,
06/21/2021,25,VI,77240,75970,72574,73298,40102,33891,,,
06/21/2021,25,DD2,5392390,3989940,0,3989940,2318167,1719458,,,
06/21/2021,25,MD,8354700,6659768,110157,6696778,3655203,3250772,,,
06/21/2021,25,VT,912630,839933,134607,823495,456656,401475,,,
06/21/2021,25,ID,1656570,1302916,72908,1306617,698828,630500,,,
06/21/2021,25,TN,7255050,5163651,75612,5065057,2796762,2358133,,,
06/21/2021,25,NC,11594650,8529142,81322,8480017,4688755,4053490,,,
06/21/2021,25,MA,9628260,8680160,125936,8673655,4795585,4135231,,,
06/21/2021,25,AS,54030,45025,80851,45291,24917,20419,,,
06/21/2021,25,NM,2339245,2296027,109500,2319629,1275754,1100060,,,
06/21/2021,25,LTC,62485715,7880122,0,0,0,0,,,
06/21/2021,25,MS,2643905,1861535,62548,1866595,1054852,859124,,,
06/21/2021,25,RI,1496785,1251082,118098,1239691,675573,607185,,,
06/21/2021,25,ND,709060,635388,83377,604288,331004,291678,,,
06/21/2021,25,AZ,8021020,6347847,87211,6235960,3544231,2839623,,,
06/21/2021,25,KY,4411665,3910764,87535,3932656,2180111,1885399,,,
06/21/2021,25,SD,952065,805837,91090,810080,440541,393528,,,
06/21/2021,25,VA,10225595,9040430,105915,9057469,4967613,4296689,,,
06/21/2021,25,NV,3023840,2692825,87425,2661355,1487825,1249921,,,
06/21/2021,25,BP2,200890,192592,0,192592,104830,94810,,,
06/21/2021,25,NY,23615385,21268599,109330,21197446,11478445,10157661,,,
06/21/2021,25,DE,1265495,1010503,103773,987974,557801,467071,,,
06/21/2021,25,OR,5604375,4442610,105332,4468722,2436329,2176923,,,
06/21/2021,25,FL,24590285,20477457,95343,20192515,11284886,9470079,,,
06/21/2021,25,AR,2817700,2190235,72577,2197145,1243445,1007385,,,
06/21/2021,25,ME,1840150,1583075,117770,1595449,883075,804785,,,
06/21/2021,25,PR,4151350,3043527,95298,3075143,1782894,1379900,,,
06/21/2021,25,NE,2069710,1785309,92292,1794035,968662,873493,,,
06/21/2021,25,WI,6066895,5785928,99373,5745157,3087085,2791751,,,
06/21/2021,25,IL,14528485,12612678,99533,12744884,7389867,5627021,,,
06/21/2021,25,VA2,6245680,5334054,0,5334054,2819369,2674796,,,
06/21/2021,25,OK,3996710,3197986,80819,3146149,1745235,1477077,,,
06/21/2021,25,GU,215770,180943,109154,181127,98780,85082,,,
06/21/2021,25,TX,31438315,25049611,86390,24360100,13712080,11530134,,,
06/21/2021,25,WA,9293435,8359815,109782,8352747,4581708,4030435,,,
06/20/2021,25,PA,15473895,13609746,106310,13654454,7916522,6195723,,,
06/20/2021,25,HI,1925920,1661228,117329,1666645,977651,720371,,,
06/20/2021,25,CA,48577915,41478634,104977,41473594,23715617,19010750,,,
06/20/2021,25,IH2,1747615,1426973,68512,1426973,793464,650214,,,
06/20/2021,25,VA,10225595,9025335,105739,9042482,4962139,4286578,,,
06/20/2021,25,LTC,62485715,7874057,0,0,0,0,,,
06/20/2021,25,OK,3996710,3192902,80691,3141174,1742992,1474213,,,
06/20/2021,25,KY,4411665,3902495,87350,3924450,2176658,1880256,,,
06/20/2021,25,NJ,11412635,9875233,111180,10156060,5662700,4837405,,,
06/20/2021,25,KS,3057805,2438328,83696,2543647,1412102,1192002,,,
